class,av_flat,min_ceiling_h,parking_ratio,infr_access,lift_ratio
Типовой,42.74647887323944,2.7,0.6619718309859155,8,25.915
Типовой,42.74647887323944,2.7,0.2394366197183098,8,12.9575
Типовой,42.74647887323944,2.7,0.6619718309859155,8,25.915
Комфорт,41.73015873015873,2.75,0.119047619047619,4,22.4784
Типовой,44.64985994397759,2.55,0.4789915966386555,6,50.575
Комфорт,40.66497461928934,2.65,0.1522842639593908,4,42.60125
Комфорт,40.2033426183844,2.65,0.2033426183844011,4,77.63374999999999
Элитный,196.28225806451613,3.35,2.4596774193548385,9,11.589542483660132
Комфорт,34.189640768588134,2.69,1.0827067669172932,7,59.27451923076923
Комфорт,56.72916666666666,2.76,1.3263888888888888,8,28.52307692307692
Комфорт,41.25,2.7,0.25,5,0.0
Комфорт,41.25,2.7,0.25,5,0.0
Типовой,48.90476190476191,2.65,1.9416666666666669,8,44.16176470588235
Типовой,38.973333333333336,2.65,1.9416666666666669,8,63.088235294117645
Типовой,51.75,2.65,1.9416666666666669,8,29.2
Типовой,46.8125,2.65,1.9416666666666669,8,23.36
Комфорт,48.57861060329068,2.66,0.5365630712979891,9,30.63725961538461
Комфорт,47.65384615384615,2.66,0.5833333333333334,9,34.95
Комфорт,48.689655172413794,2.66,0.4880636604774536,8,31.6734375
Комфорт,39.13690476190476,2.74,0.4464285714285714,6,100.0052174388112
Бизнес,58.66346153846154,2.71,0.5673076923076923,9,83.72142857142858
Комфорт,46.328125,2.9499999999999993,0.5703125,7,21.2
Комфорт,46.12299465240642,2.9499999999999993,0.6363636363636364,7,20.647916666666664
Комфорт,46.79347826086956,2.9499999999999993,1.0326086956521738,7,20.316666666666663
Типовой,57.95652173913044,2.7,0.8695652173913043,8,0.0
Комфорт,58.863849765258216,2.7,0.0845070422535211,7,18.68590909090909
Комфорт,40.31944444444444,2.7,1.0555555555555556,6,52.56
Комфорт,71.41333333333333,2.7,0.0,10,15.772058823529411
Типовой,44.0,2.3999999999999995,1.9416666666666669,1,0.0
Комфорт,50.20149253731344,2.9,0.2537313432835821,7,55.69375
Типовой,48.46341463414634,2.72,0.3089430894308943,7,24.363461538461536
Элитный,88.54545454545455,3.625,0.1363636363636363,9,5.059999999999999
Комфорт,46.47781569965871,2.8,0.5051194539249146,7,29.56160714285714
Комфорт,58.15295815295816,2.9,0.3665223665223665,10,27.117391304347827
Комфорт,53.99863945578231,2.85,0.2857142857142857,9,41.66056034482759
Комфорт,79.92490172955976,2.9499999999999993,0.0,5,0.0
Комфорт,48.276119402985074,2.7,0.5597014925373134,7,48.91
Типовой,40.516666666666666,2.8,0.7833333333333333,8,0.0
Типовой,42.53061224489796,2.7,1.4285714285714286,5,22.866666666666664
Типовой,52.72233400402415,2.96,0.7223340040241448,6,123.78125000000001
Комфорт,50.59313725490196,2.7,0.8725490196078431,8,41.82
Бизнес,53.67121212121212,2.76,1.5303030303030305,9,40.07142857142857
Комфорт,79.92490172955976,2.91,0.0,2,0.0
Комфорт,49.4180790960452,2.7,0.5819209039548022,6,52.3625
Комфорт,53.35757575757576,2.7,0.6,6,48.8125
Типовой,39.29807692307692,2.8,0.3035714285714285,8,82.225
Комфорт,65.13095238095238,2.7,0.9047619047619048,8,37.8
Комфорт,43.95161290322581,2.78,0.3225806451612903,2,0.0
Комфорт,42.95774647887324,2.72,0.2394366197183098,2,51.83
Комфорт,47.285714285714285,2.7,1.3428571428571427,5,0.0
Элитный,89.03125,2.92,1.5,9,23.36
Элитный,121.94444444444444,2.92,1.7222222222222223,9,6.75
Элитный,209.28571428571428,2.92,2.4285714285714284,9,0.0
Элитный,125.65,2.92,1.65,9,7.5
Элитный,211.76742088491682,2.92,2.142857142857143,9,0.0
Типовой,75.92500494731114,2.7,0.0,7,0.0
Комфорт,59.17777777777778,2.77,0.6222222222222222,7,16.977272727272727
Комфорт,68.32222222222222,2.7,0.4722222222222222,6,38.925
Комфорт,79.92490172955976,2.7,0.5246913580246914,6,23.355
Комфорт,79.92490172955976,2.7,0.4938271604938271,6,23.355
Комфорт,54.0625,2.7,0.8333333333333334,4,11.2
Комфорт,53.45061728395062,2.7,0.0246913580246913,7,30.55909090909091
Комфорт,61.24074074074074,2.65,0.4259259259259259,7,9.9
Типовой,38.74083129584352,2.7,0.0513447432762836,2,86.01029411764705
Типовой,43.794019933554814,2.7,0.0332225913621262,2,89.91410256410256
Типовой,43.794019933554814,2.7,0.0564784053156146,2,89.91410256410256
Типовой,71.06542056074767,2.7,0.9532710280373832,10,23.629166666666663
Комфорт,43.97122302158273,2.76,1.4028776978417266,2,9.55625
Комфорт,55.16455696202532,2.5500000000000007,0.5063291139240507,1,30.6125
Бизнес,48.17025089605735,3.14,0.4525089605734767,6,47.87052631578947
Комфорт,47.40505415162455,2.9499999999999993,0.6779783393501805,7,33.635714285714286
Типовой,42.25644171779141,2.8,0.0233128834355828,7,32.044318181818184
Комфорт,47.47413061916879,2.9499999999999993,0.5089058524173028,6,29.169031141868512
Комфорт,48.35350043215212,2.9499999999999993,0.4736387208297321,6,30.7328125
Бизнес,92.28333333333332,3.0,0.5666666666666667,7,17.52
Бизнес,87.91666666666667,3.0,0.75,7,17.52
Бизнес,112.13097709377237,2.5,1.0833333333333333,6,0.0
Комфорт,50.37566137566137,2.65,0.6243386243386243,6,47.53636363636363
Комфорт,50.37566137566137,2.65,0.9206349206349206,6,47.53636363636363
Комфорт,64.07027027027027,2.71,0.5243243243243243,9,35.26900584795322
Комфорт,42.8,2.7,0.14,3,0.0
Типовой,52.078125,2.85,0.0,7,53.83529411764706
Типовой,52.078125,2.85,0.0,7,53.83529411764706
Типовой,52.078125,2.85,0.0,7,53.83529411764706
Комфорт,58.3859649122807,2.72,1.8771929824561404,6,0.0
Комфорт,48.12820512820513,2.7,2.1426028790486624,3,21.45
Типовой,75.92500494731114,2.6,1.9416666666666669,1,0.0
Типовой,73.92592592592592,2.7,0.5277777777777778,8,11.07
Типовой,75.92500494731114,2.8,1.9416666666666669,1,0.0
Комфорт,65.91071428571429,2.9499999999999993,1.2142857142857142,7,19.6
Комфорт,56.55555555555556,2.7,0.5370370370370371,7,31.536
Бизнес,112.13097709377237,3.0,2.234464475079533,1,0.0
Комфорт,56.7953216374269,2.72,0.3040935672514619,8,32.25681818181818
Типовой,52.946666666666665,2.5,0.4266666666666667,9,63.75
Комфорт,53.34761904761905,2.7,0.3333333333333333,10,14.875
Комфорт,56.07692307692308,2.9499999999999993,0.1318681318681318,9,37.821875
Типовой,66.70833333333333,2.7,0.125,2,0.0
Типовой,38.6625,2.5,0.1625,8,60.23809523809524
Комфорт,57.30204081632653,2.72,0.9428571428571428,9,43.91153846153846
Комфорт,46.87847222222222,2.65,0.03125,4,64.52307692307693
Бизнес,71.04814814814814,2.72,0.8111111111111111,10,38.25
Типовой,48.958333333333336,2.7,1.4583333333333333,5,7.466666666666667
Бизнес,91.95419847328245,2.86,0.2900763358778626,8,9.279166666666669
Бизнес,79.29441624365482,2.86,1.6269035532994924,8,16.398011363636364
Комфорт,62.22352941176471,2.72,0.7529411764705882,8,59.5
Комфорт,53.90806451612903,2.72,0.2209677419354838,7,25.25524475524476
Комфорт,43.49111111111111,2.7,0.72,3,63.088235294117645
Типовой,54.33870967741935,2.7,0.5,9,45.26
Типовой,56.692708333333336,2.7,0.1302083333333333,7,40.37647058823529
Комфорт,41.02807017543859,2.7,0.775438596491228,10,61.63125
Комфорт,38.25339366515837,2.59,0.085972850678733,8,46.9625
Бизнес,47.33899905571294,3.2,0.4013220018885741,6,77.89021739130435
Типовой,45.096969696969694,2.5,0.2424242424242424,4,27.328125
Типовой,42.98434782608695,2.77,0.7408695652173913,3,59.96428571428572
Комфорт,56.65458015267176,2.74,0.4770992366412214,1,28.09605263157895
Комфорт,38.21666666666667,2.6,0.3833333333333333,6,48.42857142857143
Типовой,59.72522522522522,2.7,0.2702702702702703,9,44.79642857142857
Типовой,45.208333333333336,2.7,0.5046296296296297,8,45.423529411764704
Типовой,50.583333333333336,2.7,0.5104166666666666,8,40.37647058823529
Комфорт,51.43333333333333,2.9499999999999993,0.0,9,37.40625
Типовой,57.083333333333336,2.7,1.2916666666666667,8,13.14
Типовой,48.901408450704224,2.7,1.3098591549295775,8,12.9575
Типовой,57.083333333333336,2.7,1.2916666666666667,8,13.14
Типовой,51.04651162790697,2.66,1.186046511627907,3,32.445454545454545
Комфорт,55.641666666666666,2.65,0.4166666666666667,9,29.2
Комфорт,67.58108108108108,2.65,0.3783783783783784,9,25.9
Комфорт,40.48170731707317,2.72,0.4207317073170731,5,69.7
Комфорт,47.94776119402985,2.72,0.1641791044776119,5,56.95
Типовой,27.83333333333333,2.96,0.0583333333333333,6,0.0
Типовой,27.83333333333333,2.96,0.0583333333333333,6,0.0
Типовой,51.99731182795699,2.96,0.1639784946236559,8,31.62
Комфорт,76.8,2.6,2.1426028790486624,9,30.18181818181818
Комфорт,48.220238095238095,2.69,0.2678571428571428,9,34.9125
Комфорт,45.32967032967033,2.71,0.2692307692307692,8,37.821875
Типовой,54.875,2.7,0.4270833333333333,3,22.4
Типовой,51.392857142857146,2.96,0.0,6,0.0
Типовой,51.392857142857146,2.96,0.0,5,0.0
Типовой,48.23255813953488,2.96,0.0,5,0.0
Комфорт,76.4090909090909,2.85,0.1818181818181818,2,0.0
Элитный,63.21686746987952,2.9,1.144578313253012,9,13.746875
Комфорт,47.7816091954023,2.6,0.1455938697318007,8,77.96538461538462
Комфорт,53.056768558951966,2.8,0.6593886462882096,5,16.03
Типовой,37.55303030303031,2.7,0.8939393939393939,8,78.496
Типовой,37.55303030303031,2.7,0.8939393939393939,8,78.496
Комфорт,57.60416666666666,2.8,0.2916666666666667,6,26.4
Типовой,43.8479262672811,2.89,0.7327188940092166,8,4.356439393939394
Типовой,49.480349344978166,2.57,0.9432314410480348,5,36.2876923076923
Комфорт,64.63703703703703,2.63,0.9777777777777776,8,9.45
Комфорт,45.12227074235808,2.76,0.2139737991266375,5,13.1675
Комфорт,47.87434554973822,2.76,0.2303664921465968,7,10.982499999999998
Комфорт,45.630434782608695,2.76,0.3826086956521739,6,13.225
Комфорт,36.83636363636364,2.76,0.2181818181818181,6,0.0
Типовой,43.0,2.3999999999999995,1.9416666666666669,1,0.0
Типовой,44.73076923076923,2.96,0.0705128205128205,6,15.99
Комфорт,61.88235294117647,2.7,1.0420168067226891,8,25.522368421052636
Типовой,50.71794871794872,2.59,0.0641025641025641,7,20.985714285714284
Комфорт,46.64393939393939,2.7,0.4924242424242424,10,39.248
Элитный,127.33333333333331,2.7,0.6666666666666666,9,0.0
Комфорт,43.95923261390888,2.85,0.9184652278177458,7,40.89420289855073
Элитный,57.73333333333333,3.25,0.5,9,25.69540229885057
Типовой,56.35042735042735,2.7,0.5925925925925926,6,20.475
Комфорт,41.136,2.8,1.344,5,41.40625
Комфорт,64.75,2.9499999999999993,0.5833333333333334,1,0.0
Бизнес,57.90384615384615,2.75,1.0879120879120878,8,26.433333333333334
Комфорт,40.048903878583474,2.77,0.7200674536256324,4,49.716161616161614
Комфорт,39.08689839572192,2.77,0.4024064171122994,5,51.309090909090905
Типовой,40.15023474178404,2.61,0.0469483568075117,6,46.06125
Типовой,35.68571428571428,2.61,0.4928571428571429,6,56.5
Бизнес,109.1304347826087,3.0,0.4057971014492754,5,13.923214285714286
Комфорт,46.90298507462686,2.9499999999999993,1.1156716417910448,6,38.63666666666666
Комфорт,45.17847025495751,2.9499999999999993,1.144475920679887,7,38.168125
Комфорт,44.52173913043478,2.7,0.4782608695652174,9,32.2
Комфорт,62.41428571428571,2.7,0.0,9,29.44117647058824
Типовой,75.92500494731114,2.6,1.9416666666666669,1,0.0
Типовой,38.355555555555554,2.7,0.9777777777777776,6,64.8
Типовой,44.36986301369863,2.75,0.3972602739726027,1,57.83846153846154
Комфорт,49.59375,2.7,0.34375,8,29.2
Типовой,34.94444444444444,2.7,1.8888888888888888,1,0.0
Бизнес,59.69108280254777,3.02,0.5700636942675159,9,30.607070707070704
Бизнес,63.44444444444444,3.02,0.7777777777777778,9,9.855
Комфорт,53.0617128463476,2.84,0.5869017632241813,7,50.333928571428565
Комфорт,70.95475113122171,2.6,0.8416289592760181,10,44.37539682539683
Комфорт,67.11560693641619,2.6,0.0549132947976878,10,52.10595238095238
Комфорт,44.53191489361702,2.87,0.1276595744680851,6,70.92727272727272
Комфорт,55.70588235294117,2.9499999999999993,2.1426028790486624,3,18.7
Комфорт,79.92490172955976,2.9,2.1426028790486624,7,0.0
Комфорт,79.92490172955976,2.9,2.1426028790486624,7,0.0
Комфорт,79.92490172955976,2.9,2.1426028790486624,7,0.0
Комфорт,79.92490172955976,2.9,2.1426028790486624,7,0.0
Комфорт,79.92490172955976,2.9,2.1426028790486624,7,0.0
Комфорт,79.92490172955976,2.9,2.1426028790486624,7,0.0
Комфорт,79.92490172955976,2.91,0.0,2,0.0
Комфорт,29.272727272727277,2.72,0.5151515151515151,2,18.15
Типовой,53.47222222222222,2.77,0.7301587301587301,3,47.53636363636363
Бизнес,62.97560975609756,2.7,0.0829268292682926,1,10.49404761904762
Комфорт,47.88333333333333,2.72,0.4875,10,62.187192118226605
Комфорт,48.03881278538813,2.72,0.4452054794520548,10,56.74581280788177
Комфорт,48.03881278538813,2.72,0.6187214611872146,10,56.74581280788177
Типовой,46.65942028985507,2.5,0.0833333333333333,8,59.685
Комфорт,38.294117647058826,2.7,0.8905228758169934,7,78.68571428571428
Комфорт,35.23684210526316,2.7,0.687799043062201,7,83.6
Комфорт,65.35,2.7,0.0,10,12.107142857142858
Комфорт,55.67741935483871,2.7,0.2258064516129032,9,37.04102564102564
Комфорт,72.63392857142857,2.7,0.1964285714285714,9,100.0052174388112
Комфорт,45.83597883597884,2.87,1.6349206349206349,4,12.42
Комфорт,44.09803921568628,2.87,2.1426028790486624,4,15.64
Комфорт,41.88363636363636,2.87,1.1236363636363635,4,14.055555555555555
Бизнес,83.58333333333333,2.85,1.2083333333333333,6,14.742857142857142
Бизнес,81.76991150442478,3.0,0.4867256637168141,10,16.497999999999998
Комфорт,55.40972222222222,2.8,0.4236111111111111,9,43.46181818181818
Комфорт,68.44047619047619,2.74,1.5952380952380951,5,33.27692307692308
Типовой,40.17948717948718,2.7,0.3846153846153846,2,0.0
Комфорт,38.27989821882952,2.74,0.7989821882951654,8,58.426
Комфорт,47.64732142857143,2.74,0.0,8,66.91282051282052
Типовой,45.77333333333333,2.6,0.1733333333333333,1,90.0
Комфорт,47.02906976744186,2.87,0.5930232558139535,5,36.55
Типовой,45.30864197530864,2.62,0.7037037037037037,6,56.77941176470589
Бизнес,66.92372881355932,2.82,0.7203389830508474,8,22.8625
Комфорт,45.3015873015873,2.7,0.5634920634920635,6,44.1
Комфорт,45.29761904761905,2.7,0.5773809523809523,6,44.1
Комфорт,79.92490172955976,2.67,0.7888446215139442,8,10.179444444444444
Комфорт,49.95454545454545,2.9499999999999993,1.0,7,20.239999999999995
Комфорт,46.76502732240437,2.59,0.2076502732240437,9,77.775
Типовой,36.13829787234042,2.77,0.4574468085106383,3,65.8
Типовой,57.459915611814345,2.58,0.6033755274261603,6,14.902272727272726
Типовой,52.73015873015873,2.7,0.0,7,9.675
Типовой,57.175,2.5,0.6875,10,67.29411764705883
Типовой,47.35294117647059,2.7,1.9416666666666669,2,0.0
Типовой,39.765625,2.5,0.328125,7,49.6
Бизнес,85.97619047619048,2.7,2.234464475079533,10,29.4
Типовой,66.97252747252747,2.96,0.3681318681318681,10,12.757843137254902
Бизнес,58.89750692520776,2.86,0.074792243767313,8,55.09010416666666
Типовой,38.805399325084366,2.6,0.2688413948256468,9,103.6240625
Типовой,39.440111420612816,2.6,0.1411327762302692,9,123.78125000000001
Бизнес,58.1139705882353,2.87,0.5404411764705882,7,18.02
Бизнес,84.82644628099173,3.3,1.0743801652892562,10,25.44558823529412
Бизнес,68.76315789473684,3.3,1.236842105263158,10,31.96470588235294
Комфорт,53.5735294117647,2.75,0.5882352941176471,7,29.16842105263158
Комфорт,60.78333333333333,2.9499999999999993,0.1666666666666666,6,11.0
Комфорт,34.729166666666664,2.65,2.1426028790486624,2,0.0
Комфорт,64.4074074074074,2.7,0.1851851851851851,1,0.0
Комфорт,52.04977375565611,2.75,0.0339366515837104,6,43.08383838383838
Комфорт,50.4864406779661,2.75,0.0271186440677966,6,40.05685618729097
Типовой,41.72619047619048,2.8,0.0357142857142857,7,16.638461538461538
Комфорт,48.354609929078016,2.7,0.0638297872340425,2,32.9
Типовой,48.48888888888889,2.5,0.0777777777777777,7,0.0
Бизнес,51.97272727272728,2.8,0.9454545454545454,8,21.78846153846154
Бизнес,53.12612612612613,2.85,0.9414414414414416,9,46.134375
Комфорт,61.16417910447761,2.7,0.2238805970149253,9,23.45
Комфорт,43.12781954887218,2.82,0.8120300751879699,6,50.17727272727272
Комфорт,50.56923076923077,2.82,1.6615384615384616,6,25.75
Комфорт,53.74285714285714,2.82,0.7714285714285715,6,27.73076923076923
Комфорт,42.78767123287671,2.82,0.7397260273972602,6,55.08181818181818
Бизнес,57.672955974842765,3.3,1.10062893081761,9,47.496153846153845
Бизнес,62.50993377483444,3.0,0.23841059602649,9,45.3
Типовой,51.5,2.96,1.0,1,0.0
Комфорт,69.66666666666667,2.7,0.6025641025641025,8,46.38399999999999
Типовой,47.9020979020979,2.67,1.111888111888112,7,61.8475
Комфорт,74.57377049180327,2.7,1.2622950819672132,10,8.451041666666667
Комфорт,65.81395348837209,2.7,0.7790697674418605,10,18.444736842105264
Комфорт,57.62616822429906,2.72,0.7850467289719626,10,18.725
Комфорт,46.54285714285714,2.74,2.1426028790486624,3,32.666666666666664
Типовой,39.984375,2.7,0.0625,8,0.0
Комфорт,45.901234567901234,2.7,0.1111111111111111,9,15.279545454545454
Типовой,53.73964497041421,2.5,0.0,9,42.50606060606061
Элитный,93.75,3.6,2.25,9,3.0
Комфорт,49.22115384615385,2.5500000000000007,0.7692307692307693,9,89.96
Комфорт,49.89090909090909,2.7,0.6363636363636364,7,21.78846153846154
Комфорт,49.89090909090909,2.7,0.7,6,21.78846153846154
Комфорт,49.516666666666666,2.7,0.5,7,23.76923076923077
Комфорт,49.516666666666666,2.7,0.5,7,23.76923076923077
Комфорт,54.45454545454545,2.6,0.7545454545454545,6,43.57692307692308
Комфорт,44.71666666666667,2.6,0.7416666666666667,6,47.53846153846154
Комфорт,48.285714285714285,2.6,0.75,6,44.36923076923077
Комфорт,42.57692307692308,2.6,0.7948717948717948,6,30.9
Комфорт,54.51111111111111,2.6,0.9555555555555556,8,24.75
Комфорт,62.38333333333333,2.7,1.2666666666666666,8,24.6
Комфорт,52.07142857142857,2.7,0.5,8,34.44
Типовой,45.95238095238095,2.72,0.6468253968253969,8,49.91538461538462
Комфорт,53.85800604229608,2.74,0.8489425981873112,8,23.17
Комфорт,65.40528634361233,2.74,0.8325991189427313,8,8.56409090909091
Типовой,43.20472440944882,2.66,0.1653543307086614,8,74.72753623188406
Типовой,41.99492385786802,2.62,0.1878172588832487,7,83.725
Элитный,111.13513513513512,3.05,1.7297297297297298,9,12.25625
Комфорт,39.00337837837838,2.7,0.4797297297297297,4,57.35
Типовой,28.717391304347824,2.8,0.65527950310559,7,71.806
Комфорт,39.595238095238095,2.85,1.0,1,61.31999999999999
Типовой,39.94444444444444,2.7,1.0,4,0.0
Бизнес,58.0,2.85,0.410958904109589,8,26.645
Бизнес,51.12820512820513,2.85,0.3846153846153846,8,28.47
Бизнес,72.44554455445545,3.0,1.0198019801980198,8,28.88245614035088
Элитный,69.76592224979322,3.12,0.5070306038047974,9,57.93508012820512
Элитный,71.23785803237858,3.12,0.1967621419676214,9,57.93508012820512
Комфорт,58.54676258992806,2.7,1.064748201438849,8,57.771875
Типовой,75.92500494731114,2.7,0.0,1,0.0
Комфорт,58.45542168674699,2.74,0.0963855421686747,5,72.81363636363636
Бизнес,70.49333333333334,3.0,1.0266666666666666,9,17.5
Бизнес,77.02898550724638,3.0,1.173913043478261,9,16.099999999999998
Бизнес,66.8108108108108,3.0,1.0,9,17.266666666666666
Комфорт,55.66206896551724,2.7,0.0689655172413793,5,32.020833333333336
Комфорт,58.333333333333336,2.7,0.1965811965811965,5,40.95
Типовой,45.18320610687023,2.62,1.9416666666666669,3,55.675
Бизнес,101.0,3.0,1.875,8,5.3
Комфорт,45.44178082191781,2.8,0.2260273972602739,4,29.71529411764706
Типовой,48.99363057324841,2.7,0.0891719745222929,6,66.725
Типовой,37.3780487804878,2.6,1.9416666666666669,3,104.55
Типовой,41.66666666666666,2.6,0.6666666666666666,1,0.0
Комфорт,52.8609865470852,2.9499999999999993,0.4573991031390134,9,66.61410256410257
Бизнес,56.23706896551724,2.9,0.1853448275862069,10,35.06666666666667
Типовой,57.333333333333336,2.5,1.3229166666666667,8,23.36
Комфорт,44.57142857142857,2.7,0.5365853658536586,8,86.10000000000001
Комфорт,44.53472222222222,2.7,0.5381944444444444,8,86.39999999999999
Типовой,49.604612850082376,2.72,0.6062602965403624,10,60.440598290598295
Типовой,38.73543859649123,2.62,0.4785964912280702,9,79.81370192307692
Типовой,47.66025641025641,2.72,0.6602564102564102,9,34.95
Типовой,38.74877192982456,2.68,0.487719298245614,9,39.90685096153846
Типовой,51.63194444444444,2.72,0.5243055555555556,9,32.261538461538464
Типовой,52.47058823529412,2.7,0.1235294117647058,9,24.307017543859647
Типовой,52.47058823529412,2.7,0.1176470588235294,9,24.307017543859647
Комфорт,59.391304347826086,2.7,0.217391304347826,2,0.0
Типовой,75.92500494731114,2.7,0.0,1,0.0
Комфорт,47.527536231884056,2.62,0.6811594202898551,6,100.0052174388112
Комфорт,49.15,2.62,0.7076923076923077,6,76.03030303030303
Бизнес,46.64,2.7,0.4,10,31.875
Комфорт,48.91005291005291,2.7,0.4074074074074074,10,56.45769230769231
Комфорт,44.18807339449541,2.7,0.4082568807339449,10,64.81866666666666
Комфорт,60.03139013452915,2.7,0.4080717488789238,9,66.89999999999999
Типовой,53.015625,2.96,0.2109375,7,0.0
Комфорт,41.65948275862069,2.76,0.0,5,99.5157894736842
Комфорт,68.5,2.74,0.7678571428571429,4,47.10588235294118
Комфорт,68.5,2.74,0.4375,5,47.10588235294118
Комфорт,68.5,2.74,0.875,4,47.10588235294118
Комфорт,68.5,2.74,0.3571428571428571,5,47.10588235294118
Комфорт,29.99746514575412,2.64,0.9150823827629913,6,87.9735
Типовой,55.935064935064936,2.8,0.7272727272727273,4,17.004166666666666
Типовой,66.70833333333333,2.7,0.125,2,0.0
Комфорт,79.92490172955976,2.7,1.0,9,27.2
Комфорт,51.55434782608695,2.72,1.3967391304347827,9,33.58
Бизнес,108.625,3.0,0.275,7,0.0
Комфорт,52.66666666666666,2.7,2.1426028790486624,9,36.21818181818182
Комфорт,51.63943661971831,2.7,0.991549295774648,9,44.6439393939394
Комфорт,64.6,2.68,1.1906976744186046,9,40.55681818181818
Комфорт,52.2,2.7,2.1426028790486624,9,33.95454545454545
Бизнес,69.81818181818181,2.72,0.3090909090909091,7,46.26470588235294
Бизнес,70.54504504504504,2.7,1.018018018018018,8,46.68529411764706
Типовой,75.92500494731114,2.53,0.92,7,15.357142857142856
Комфорт,48.72881355932204,2.9499999999999993,0.3954802259887006,7,37.6125
Типовой,40.33057851239669,2.72,1.024793388429752,4,69.77666666666666
Типовой,36.2890625,2.75,0.8125,4,44.8
Комфорт,68.70731707317073,2.8,0.5528455284552846,7,34.081250000000004
Комфорт,59.23529411764706,2.75,0.907563025210084,5,51.85
Элитный,59.82125205930807,3.15,0.7800658978583196,8,36.824666666666666
Типовой,63.67272727272727,2.7,0.0,1,0.0
Типовой,63.6,2.7,0.0,1,0.0
Типовой,63.97894736842105,2.7,0.0,1,0.0
Типовой,55.90962099125365,2.7,0.0,1,34.3
Типовой,63.97894736842105,2.7,0.0,1,0.0
Типовой,55.78125,2.7,0.0,1,39.2
Комфорт,53.87321428571428,2.73,0.6803571428571429,8,28.0
Типовой,47.49027237354085,2.62,0.2723735408560311,7,54.6125
Комфорт,54.556338028169016,2.7,0.0070422535211267,9,29.11
Комфорт,79.92490172955976,2.9499999999999993,0.0,5,0.0
Комфорт,79.92490172955976,2.94,1.5263157894736843,3,0.0
Комфорт,69.7090909090909,2.9499999999999993,0.7545454545454545,7,46.75
Комфорт,56.0,2.7,0.5797101449275363,8,28.29
Комфорт,54.08571428571429,2.7,0.3,8,28.7
Бизнес,56.535714285714285,3.3,0.8571428571428571,8,15.4
Комфорт,53.09090909090909,2.7,0.6590909090909091,5,0.0
Элитный,68.2150866462793,3.15,0.5005096839959225,8,48.89814241486068
Бизнес,79.36,3.0,0.76,8,0.0
Комфорт,51.32692307692308,2.57,0.1153846153846153,4,36.4
Комфорт,48.53125,2.57,0.0669642857142857,4,52.26666666666667
Комфорт,48.53448275862069,2.57,0.0646551724137931,4,40.6
Комфорт,47.945,2.57,0.065,4,46.66666666666666
Типовой,26.185897435897434,2.5,0.2435897435897435,5,85.8
Типовой,31.32692307692308,2.5,0.7307692307692307,5,28.6
Типовой,47.7,2.7,0.8363636363636363,5,0.0
Типовой,41.21845851742759,2.72,0.5974472263132057,7,37.5875
Комфорт,64.07021791767555,2.9499999999999993,0.6368038740920097,9,19.54375
Комфорт,54.4,2.6,2.1426028790486624,9,52.81818181818181
Типовой,41.0939226519337,2.65,0.2099447513812154,7,76.925
Типовой,58.5875,2.7,0.5625,7,28.0
Комфорт,53.31315240083507,2.74,0.4676409185803757,6,72.28545454545454
Бизнес,41.867612293144205,2.85,0.9456264775413712,7,41.482608695652175
Комфорт,69.91666666666667,2.92,2.1426028790486624,7,6.457142857142856
Комфорт,74.31818181818181,2.89,2.1426028790486624,7,6.095833333333334
Комфорт,65.04651162790698,2.9,1.988372093023256,7,18.444736842105264
Комфорт,62.77777777777778,2.92,2.1426028790486624,7,3.285
Типовой,41.193548387096776,2.7,0.4838709677419355,2,0.0
Типовой,41.71604938271605,2.96,0.2469135802469135,8,24.878571428571423
Комфорт,52.28518518518519,2.63,2.1426028790486624,8,25.950000000000003
Элитный,199.21052631578948,3.25,0.0,9,13.3
Типовой,75.92500494731114,2.7,0.0,1,0.0
Комфорт,43.99487179487179,2.7,0.1333333333333333,6,47.45
Комфорт,55.3375,2.72,0.8875,9,29.2
Комфорт,42.81111111111111,2.7,0.925,9,54.9375
Бизнес,55.95161290322581,2.7,0.7258064516129032,9,22.63
Комфорт,51.3886925795053,2.65,0.4275618374558304,9,31.8375
Комфорт,39.09183673469388,2.7,0.0765306122448979,9,54.95686274509804
Комфорт,44.94736842105263,2.7,0.5991902834008097,9,55.081
Типовой,29.40277777777778,2.6,0.9861111111111112,4,0.0
Комфорт,34.67619047619048,2.7,0.4,2,0.0
Комфорт,49.325,2.7,1.125,4,0.0
Комфорт,53.95,2.7,0.5625,4,0.0
Комфорт,43.9034749034749,2.7,0.4131274131274131,8,72.62156862745098
Комфорт,50.72886297376093,2.7,0.2507288629737609,9,48.08725490196078
Комфорт,48.60335195530726,2.7,0.2458100558659217,8,50.19019607843137
Типовой,39.27777777777778,2.7,0.1805555555555555,8,26.28
Типовой,47.00925925925926,2.7,0.3055555555555556,8,19.71
Комфорт,58.671597633136095,2.7,0.301775147928994,8,10.280833333333334
Комфорт,57.183098591549296,2.7,0.9014084507042254,8,20.303508771929824
Комфорт,57.39510489510489,2.7,0.1013986013986013,8,20.446491228070176
Типовой,75.92500494731114,2.7,0.0,1,0.0
Бизнес,83.42857142857143,2.7,0.7857142857142857,5,9.275
Бизнес,61.51428571428571,2.7,0.1857142857142857,5,23.1875
Типовой,51.62758620689655,2.7,0.7586206896551724,6,62.7125
Комфорт,38.5544794188862,2.64,0.198547215496368,8,47.269140625
Комфорт,50.11140583554376,2.64,0.4403183023872679,8,43.382720588235294
