id,name,energy_efficiency,due_date,class,wall_material,n_finish_types,layout_variation,n_floors,n_flats,life_space,av_flat,min_ceiling_height,max_ceiling_height,bike_paths,n_playgrounds,n_sportsgrounds,n_p_s_grounds,n_garbage_sites,n_parking_places,ramp,lowering_platforms,n_wheelchair_lifts,low_mobility_facilities,n_entrances,n_p_lifts,n_f_lifts,n_lifts,lift_ratio,infrastr_access,transport_access,green_areas,air_quality
50084,"г. Краснодар, литера 12",D,2024Q2,Типовой,Кирпич,0,False,3,39,1566.0,40.15384615384615,2.7,2.7,False,1,1,2,1,15,True,True,0,0.5,2,0,0,0,0,2,,,
52156,"Жилой комплекс ""Лугометрия""",A++,2025Q4,Комфорт,Монолит-кирпич,1,False,18,416,20957.0,50.37740384615385,2.7,2.7,False,3,5,8,1,146,False,True,0,0.5,1,3,1,4,88.4,7,,,
44195,"Жилой комплекс ""Лугометрия""",A++,2024Q4,Комфорт,Блоки,1,False,19,469,27205.0,58.00639658848614,2.68,2.68,False,3,1,4,1,184,False,True,0,0.5,5,8,8,16,25.14703947368421,7,,,
44197,"Жилой комплекс ""Лугометрия""",A++,2024Q4,Комфорт,Блоки,1,False,19,547,28970.0,52.96160877513711,2.68,2.68,False,3,3,6,1,195,False,True,0,0.5,5,8,8,16,29.32927631578947,7,,,
43152,"Жилой комплекс ""Лугометрия""",A++,2024Q1,Комфорт,Блоки,1,False,19,544,25239.0,46.3952205882353,2.7,2.7,False,3,1,4,1,207,False,True,0,0.5,4,8,12,20,23.334736842105265,7,,,
43151,"Жилой комплекс ""Лугометрия""",A++,2024Q2,Комфорт,Блоки,1,False,19,532,23575.0,44.31390977443609,2.7,2.7,False,3,1,4,1,205,False,True,0,0.5,4,8,12,20,22.82,7,,,
52127,"Жилой комплекс ""Лугометрия""",A++,2025Q3,Комфорт,Блоки,1,False,19,547,28970.0,52.96160877513711,2.68,2.68,False,3,5,8,1,195,False,True,0,0.5,5,10,5,15,31.284561403508768,7,,,
48471,"Жилой комплекс ""Лугометрия""",A++,2025Q2,Комфорт,Монолит-кирпич,1,False,18,416,20846.0,50.11057692307692,2.7,2.7,False,3,2,5,1,149,False,True,0,0.5,1,3,0,3,117.86666666666667,7,,,
50828,"Жилой комплекс ""Дыхание""",B,2025Q4,Бизнес,Монолит,0,False,5,160,8324.0,52.025,2.7,2.7,False,1,0,1,0,57,True,True,0,0.5,4,0,4,4,18.4,5,,,
50826,"Жилой комплекс ""Дыхание""",B,2025Q4,Комфорт,Монолит,0,False,4,160,8232.0,51.45,2.7,2.7,False,1,0,1,1,886,True,True,0,0.5,4,0,4,4,15.0,5,,,
50811,"Жилой комплекс ""Дыхание""",B,2025Q4,Бизнес,Монолит,0,False,4,160,8232.0,51.45,2.7,2.7,False,1,0,1,1,112,True,True,0,0.5,4,0,4,4,15.0,5,,,
50810,"Жилой комплекс ""Дыхание""",B,2025Q4,Бизнес,Монолит,0,False,4,160,8324.0,52.025,2.7,2.7,False,1,0,1,1,886,True,True,0,0.5,4,0,4,4,15.0,5,,,
50827,"Жилой комплекс ""Дыхание""",B,2025Q4,Бизнес,Монолит,0,False,5,160,8322.0,52.0125,2.7,2.7,False,1,0,1,1,114,True,True,0,0.5,4,0,4,4,18.4,5,,,
50829,"Жилой комплекс ""Дыхание""",B,2025Q4,Бизнес,Монолит,0,False,5,160,8232.0,51.45,2.7,2.7,False,1,0,1,1,53,True,True,0,0.5,4,4,0,4,18.4,5,,,
55561,РАЗУМ на Боевой Дом 3,B,2026Q4,Комфорт,Монолит-кирпич,1,False,18,221,8439.0,38.18552036199095,2.85,2.85,False,1,1,2,1,88,True,True,0,0.5,1,0,2,2,93.925,7,,,
51041,ЖК Новая Клубная,A++,2024Q4,Комфорт,Монолит-кирпич,1,False,18,115,4647.0,40.40869565217391,2.64,3.0,False,1,1,2,1,18,True,True,0,0.5,1,1,1,2,48.875,9,,,
50719,Жилой квартал ОКЛАНД,B,2025Q1,Комфорт,Монолит-кирпич,1,False,5,55,2822.0,51.30909090909091,2.72,3.32,False,1,1,2,1,6,False,True,0,0.5,2,2,0,2,12.649999999999999,2,,,
50720,Жилой квартал ОКЛАНД,B,2025Q1,Комфорт,Монолит-кирпич,1,False,5,124,6475.0,52.21774193548387,2.72,3.32,False,1,1,2,1,16,False,True,0,0.5,4,4,0,4,14.259999999999998,2,,,
45819,"ЖК ""Яратам""",B,2025Q2,Комфорт,Монолит-кирпич,0,False,27,996,47377.0,47.56726907630522,2.72,3.02,False,4,5,9,2,610,True,True,0,0.5,6,10,9,19,47.17894736842105,8,3.0,,
55319,"""ЖК Школьный""",B,2026Q1,Типовой,Монолит-кирпич,1,False,19,201,10361.0,51.54726368159204,2.7,2.7,False,0,1,1,1,21,True,True,0,0.5,3,3,3,6,28.739473684210527,6,,,
54847,"""ЖК Школьный""",B,2026Q1,Типовой,Монолит-кирпич,1,False,19,134,6915.0,51.6044776119403,2.7,2.7,False,1,0,1,1,16,True,False,0,0.5,2,2,2,4,28.739473684210527,6,,,
49381,"г. Томск, ул Аркадия Иванова, д. 21",C,2024Q4,Типовой,Кирпич,1,False,11,219,13454.0,61.4337899543379,2.52,2.52,False,1,1,2,1,140,False,True,1,0.5,4,4,4,8,20.65568181818182,8,,,
46961,"мкр Левобережный (с Осиновая Гора), ул Аркадия Шипунова, д. 17",B,2027Q4,Типовой,Монолит-кирпич,0,True,14,110,5840.0,53.09090909090909,2.72,2.75,False,1,1,2,1,77,True,True,0,0.5,1,1,1,2,44.39285714285714,6,,,
51021,Прогресс Восточный,A++,2025Q4,Комфорт,Монолит-кирпич,0,False,24,220,8274.0,37.60909090909091,3.0,3.3,False,2,1,3,3,115,True,True,0,0.5,1,2,4,6,32.541666666666664,9,,,
51148,Прогресс Восточный,A++,2025Q4,Комфорт,Монолит-кирпич,0,False,22,370,13322.0,36.005405405405405,3.0,3.3,False,2,1,3,3,115,True,True,0,0.5,2,4,4,8,40.57386363636364,9,,,
46061,"г. Новокуйбышевск, ул Дзержинского, д. 22, литера А",A,2025Q4,Типовой,Кирпич,1,False,17,135,7109.0,52.65925925925926,2.7,2.7,False,1,0,1,1,85,False,True,0,0.5,1,1,1,2,56.779411764705884,10,,,
51499,"г. Тверь, ш Петербургское, д. 3, корпус 2",A++,2025Q4,Комфорт,Монолит-кирпич,1,False,9,39,2982.0,76.46153846153847,2.95,2.95,False,1,1,2,1,24,True,True,0,0.5,1,1,0,1,27.3,8,,,
51464,"Жилой комплекс ""Высоты""",B,2024Q4,Комфорт,Другое,1,False,24,147,7214.0,49.074829931972786,2.75,2.75,False,1,2,3,2,92,False,True,0,0.5,1,1,2,3,43.487500000000004,8,,,
51462,"Жилой комплекс ""Высоты""",B,2024Q4,Комфорт,Другое,1,False,24,105,7343.0,69.93333333333334,2.75,2.75,False,1,2,3,2,738,False,True,0,0.5,1,1,2,3,31.0625,8,,,
29891,ЖИЛОЙ КВАРТАЛ АРБАТ,B,2025Q2,Бизнес,Монолит-кирпич,0,True,19,134,9851.0,73.51492537313433,3.0,3.0,False,1,1,2,2,14,True,True,0,0.5,1,0,2,2,57.47894736842105,8,,,
28372,ЖИЛОЙ КВАРТАЛ АРБАТ,B,2024Q4,Бизнес,Монолит-кирпич,0,True,22,127,9786.0,77.05511811023622,3.0,3.3,False,1,1,2,2,9,True,True,0,0.5,1,1,2,3,37.13787878787878,8,,,
50651,ЖК Эра Era ЖК Премиум-квартал Era Эра,A,2026Q3,Элитный,Монолит-кирпич,0,False,35,858,55830.0,65.06993006993007,3.15,4.35,False,2,2,4,1,443,True,True,0,0.5,3,12,6,18,43.98952380952381,10,8.0,2.0,
47711,GROZNY TOWERS,B,2025Q4,Комфорт,Монолит-кирпич,1,True,31,224,20220.0,90.26785714285714,3.0,3.0,True,3,3,6,3,0,False,True,0,0.5,1,2,2,4,51.12258064516129,9,,,
47712,GROZNY TOWERS,B,2025Q4,Комфорт,Монолит-кирпич,1,True,31,224,20220.0,90.26785714285714,3.0,3.0,True,3,3,6,3,0,False,True,0,0.5,1,2,2,4,51.12258064516129,9,,,
47713,GROZNY TOWERS,B,2025Q4,Комфорт,Монолит-кирпич,1,True,31,224,20220.0,90.26785714285714,3.0,3.0,True,3,3,6,3,0,False,True,0,0.5,1,2,2,4,51.12258064516129,9,,,
55716,ЖК Южная Нева корпус 4,C,2028Q2,Комфорт,Монолит-кирпич,1,False,25,446,17524.0,39.2914798206278,2.75,2.75,False,1,1,2,1,218,True,True,0,0.5,2,6,0,6,66.30533333333334,2,,,
49956,"мкр № 7, д. 43",B,2026Q3,Типовой,Кирпич,1,False,5,34,1966.0,57.8235294117647,2.7,2.7,False,1,1,2,1,34,False,True,1,0.5,1,0,0,0,0,8,,,
52867,"Жилой комплекс ""Вега"" (ЖК ""Вега"")",B,2025Q2,Комфорт,Монолит-кирпич,1,False,16,126,7048.0,55.93650793650794,2.62,2.62,False,1,1,2,1,32,False,True,0,0.5,1,2,0,2,52.36875,9,2.0,,
56611,ДВ Квартал корпус 1.7,A,2026Q4,Типовой,Монолит-кирпич,1,False,17,203,7424.0,36.57142857142857,2.6,4.02,False,1,1,2,1,156,False,True,0,0.5,1,2,0,2,85.37941176470588,1,,,
34035,ЖК Новоорловский,A+,2024Q4,Комфорт,Панель,0,False,26,274,12845.0,46.87956204379562,2.75,2.75,False,1,1,2,1,249,False,True,0,0.5,1,2,1,3,81.84871794871795,5,6.0,8.0,
56261,"ЖК""Созвездие"". ЖД ""Феникс"".СХ ""Термодом""",A,2026Q3,Комфорт,Кирпич,1,False,19,128,7702.0,60.171875,2.7,3.3,False,1,1,2,2,22,False,True,0,0.5,1,1,1,2,54.90526315789474,7,,,
30550,"ЖК ""Фестиваль парк-2""",A,2026Q4,Комфорт,Другое,1,False,24,397,26117.0,65.78589420654912,2.82,2.82,True,1,1,2,1,220,True,True,0,0.5,4,12,0,12,29.36145833333333,9,5.0,6.0,6.0
30549,"ЖК ""Фестиваль парк-2""",A,2025Q1,Бизнес,Другое,1,False,35,330,21078.0,63.872727272727275,3.1,3.1,True,1,1,2,1,116,True,True,0,0.5,1,4,0,4,76.13571428571429,9,5.0,6.0,6.0
30548,"ЖК ""Фестиваль парк-2""",A,2025Q1,Бизнес,Другое,1,False,35,326,21109.0,64.75153374233129,3.1,3.1,True,1,1,2,1,204,True,True,0,0.5,1,5,0,5,60.17028571428572,9,5.0,5.0,6.0
50488,"ЖК""Октябрьская набережная""",A,2026Q3,Комфорт,Другое,1,False,26,408,12055.0,29.54656862745098,2.55,2.55,True,2,1,3,0,19,False,True,0,0.5,1,3,5,8,45.70384615384616,7,5.0,5.0,
50489,"ЖК""Октябрьская набережная""",A,2025Q4,Комфорт,Другое,1,False,26,408,12055.0,29.54656862745098,2.55,2.55,True,2,1,3,1,22,False,True,0,0.5,1,3,5,8,45.70384615384616,7,6.0,5.0,
50486,"ЖК""Октябрьская набережная""",A,2026Q3,Типовой,Другое,1,False,26,408,12055.0,29.54656862745098,2.55,2.55,True,0,1,1,1,20,False,True,0,0.5,1,3,5,8,45.70384615384616,8,5.0,5.0,
50490,"ЖК""Октябрьская набережная""",A,2025Q4,Комфорт,Другое,1,False,26,408,12055.0,29.54656862745098,2.55,2.55,True,2,1,3,0,241,False,True,0,0.5,1,3,5,8,45.70384615384616,7,6.0,5.0,
50487,"ЖК""Октябрьская набережная""",A,2026Q3,Комфорт,Другое,1,False,26,408,12055.0,29.54656862745098,2.55,2.55,True,2,1,3,0,20,False,True,0,0.5,1,3,5,8,45.70384615384616,7,5.0,5.0,
51419,"Микрорайон ""Новая Жизнь""",B,2024Q4,Комфорт,Кирпич,1,False,4,32,1367.0,42.71875,2.78,2.78,True,1,1,2,1,21,True,True,0,0.5,1,0,0,0,0,2,,,
53800,"Микрорайон ""Новая Жизнь""",B,2025Q1,Комфорт,Кирпич,1,False,4,32,1367.0,42.71875,2.78,2.78,False,1,1,2,1,14,True,True,0,0.5,1,0,0,0,0,2,,,
49923,"Микрорайон ""Новая Жизнь""",B,2024Q3,Комфорт,Кирпич,1,False,4,32,1367.0,42.71875,2.78,2.78,True,1,1,2,1,16,True,True,0,0.5,1,0,0,0,0,4,,,
50922,"Микрорайон ""Новая Жизнь""",B,2024Q3,Комфорт,Кирпич,1,False,4,32,1367.0,42.71875,2.78,2.78,True,1,1,2,1,21,True,True,0,0.5,1,0,0,0,0,2,,,
53842,"Микрорайон ""Новая Жизнь""",B,2025Q1,Комфорт,Кирпич,1,False,4,32,1367.0,42.71875,2.78,2.78,False,1,1,2,1,14,True,True,0,0.5,1,0,0,0,0,2,,,
53337,"Микрорайон ""Новая Жизнь""",B,2025Q1,Комфорт,Кирпич,1,False,4,32,1366.0,42.6875,2.78,2.78,False,1,1,2,1,14,True,True,0,0.5,1,0,0,0,0,2,,,
53813,"Микрорайон ""Новая Жизнь""",B,2025Q1,Комфорт,Кирпич,1,False,4,28,1385.0,49.464285714285715,2.78,2.78,False,1,1,2,1,13,True,True,0,0.5,1,0,0,0,0,2,,,
53812,"Микрорайон ""Новая Жизнь""",B,2025Q1,Комфорт,Кирпич,1,False,4,32,1367.0,42.71875,2.78,2.78,False,1,1,2,1,14,True,True,0,0.5,1,0,0,0,0,2,,,
52288,"Микрорайон ""Новая Жизнь""",B,2027Q3,Комфорт,Монолит-кирпич,1,False,17,201,10411.0,51.79601990049751,2.74,2.74,True,1,1,2,1,54,False,True,0,0.5,3,3,3,6,28.17941176470588,8,,,
51531,"Микрорайон ""Новая Жизнь""",B,2024Q4,Комфорт,Кирпич,1,False,4,31,1320.0,42.58064516129032,2.78,2.78,True,1,1,2,1,20,True,True,0,0.5,1,0,0,0,0,2,,,
53799,"Микрорайон ""Новая Жизнь""",B,2025Q1,Комфорт,Кирпич,1,False,4,28,1385.0,49.464285714285715,2.78,2.78,False,1,1,2,1,13,True,True,0,0.5,1,0,0,0,0,2,,,
53338,"Микрорайон ""Новая Жизнь""",B,2025Q1,Комфорт,Кирпич,1,False,4,32,1366.0,42.6875,2.78,2.78,False,1,1,2,1,14,True,True,0,0.5,1,0,0,0,0,2,,,
49203,"Микрорайон ""Новая Жизнь""",B,2027Q2,Комфорт,Монолит-кирпич,1,False,25,345,12740.0,36.927536231884055,2.8,2.8,True,4,6,10,1,87,True,True,0,0.5,1,1,2,3,102.58,8,,,
53844,"Микрорайон ""Новая Жизнь""",B,2025Q1,Комфорт,Кирпич,1,False,4,32,1365.0,42.65625,2.78,2.78,False,1,1,2,1,14,True,True,0,0.5,1,0,0,0,0,2,,,
52582,"ЖК ""ДИСКАВЕРИ""",C,2025Q4,Комфорт,Монолит-кирпич,1,False,22,180,7255.0,40.30555555555556,2.62,2.62,False,1,1,2,1,117,True,True,0,0.5,1,1,1,2,78.95454545454545,8,5.0,,
52581,"ЖК ""ДИСКАВЕРИ""",C,2025Q4,Комфорт,Монолит-кирпич,1,False,22,180,7255.0,40.30555555555556,2.62,2.62,False,1,1,2,1,117,True,True,0,0.5,1,1,1,2,78.95454545454545,8,5.0,,
50007,ЖК Сармат,B,2024Q4,Комфорт,Монолит-кирпич,1,False,17,570,27855.0,48.86842105263158,2.72,2.72,False,1,1,2,1,649,True,True,0,0.5,4,4,4,8,59.93382352941176,6,,,
50008,ЖК Сармат,B,2024Q4,Комфорт,Монолит-кирпич,1,False,17,570,27855.0,48.86842105263158,2.72,2.72,False,1,1,2,1,650,True,True,0,0.5,4,4,4,8,59.93382352941176,6,,,
41715,ЖК Дарвин,A+,2025Q4,Комфорт,Монолит-кирпич,1,False,10,63,3130.0,49.682539682539684,2.72,2.72,False,1,1,2,1,29,False,True,0,0.5,1,1,0,1,45.989999999999995,5,,,
42336,ЖК Дарвин,A+,2025Q4,Комфорт,Монолит-кирпич,1,False,10,245,10696.0,43.65714285714286,2.74,2.74,False,1,0,1,1,110,False,True,0,0.5,5,5,0,5,35.769999999999996,5,,,
42337,ЖК Дарвин,A+,2025Q4,Комфорт,Монолит-кирпич,1,False,10,245,11944.0,48.751020408163264,2.72,3.32,False,1,0,1,1,122,False,True,0,0.5,6,6,0,6,29.808333333333334,4,,,
42339,ЖК Дарвин,A+,2025Q4,Комфорт,Монолит-кирпич,1,False,10,63,3130.0,49.682539682539684,2.72,2.72,True,1,0,1,1,30,True,True,0,0.5,1,1,0,1,45.989999999999995,5,,,
42338,ЖК Дарвин,A+,2025Q4,Комфорт,Монолит-кирпич,1,False,10,246,12577.0,51.1260162601626,2.72,3.32,False,1,0,1,1,123,True,True,0,0.5,6,6,0,6,29.929999999999996,3,,,
42340,ЖК Дарвин,A+,2025Q4,Комфорт,Монолит-кирпич,1,False,10,56,2830.0,50.535714285714285,2.72,2.72,True,1,0,1,1,27,False,True,0,0.5,1,1,0,1,40.88,5,,,
55519,район Ахматовский,A,2025Q4,Бизнес,Блоки,1,True,24,280,21042.0,75.15,3.1,3.1,False,1,0,1,1,0,True,False,0,0.5,3,6,12,18,13.805555555555555,9,,,
40363,Малоэтажная жилая застройка Апрель,B,2025Q1,Комфорт,Кирпич,1,True,4,67,3203.0,47.80597014925373,2.67,2.69,False,1,1,2,1,102,False,True,4,0.5,4,4,0,4,6.28125,2,,,6.0
39214,Малоэтажная жилая застройка Апрель,B,2024Q3,Комфорт,Кирпич,1,True,4,56,3004.0,53.642857142857146,2.69,2.69,False,1,1,2,1,49,False,True,0,0.5,2,2,0,2,10.5,1,,,6.0
43381,Малоэтажная жилая застройка Апрель,B,2025Q2,Комфорт,Кирпич,0,True,4,97,4559.0,47.0,2.67,2.69,False,1,1,2,1,74,False,True,0,0.5,5,5,0,5,7.275,3,,,6.0
53406,"""Коттеджный поселок ""Нева Life""",D,2024Q2,Типовой,Блоки,1,False,2,5,356.0,71.2,3.0,3.0,False,0,0,0,1,0,False,True,0,0.5,5,0,0,0,0,2,,,
53407,"""Коттеджный поселок ""Нева Life""",D,2025Q4,Типовой,Блоки,1,False,2,4,288.0,72.0,3.0,3.0,False,0,0,0,1,0,False,True,0,0.5,4,0,0,0,0,2,,,
53404,"""Коттеджный поселок ""Нева Life""",D,2024Q4,Типовой,Кирпич,1,False,2,8,557.0,69.625,3.0,3.0,False,0,0,0,1,0,False,True,0,0.5,8,0,0,0,0,2,,,
53408,"""Коттеджный поселок ""Нева Life""",D,2025Q4,Типовой,Блоки,1,False,2,4,288.0,72.0,3.0,3.0,False,0,0,0,1,0,False,True,0,0.5,4,0,0,0,0,2,,,
53409,"""Коттеджный поселок ""Нева Life""",D,2025Q4,Типовой,Блоки,1,False,2,4,269.0,67.25,3.0,3.0,False,0,0,0,1,0,False,True,0,0.5,4,0,0,0,0,2,,,
53405,"""Коттеджный поселок ""Нева Life""",D,2024Q2,Типовой,Блоки,1,False,2,5,356.0,71.2,3.0,3.0,False,0,0,0,1,0,False,True,0,0.5,5,0,0,0,0,2,,,
28530,"ЖК ""Звезды Столиц""",A,2028Q2,Комфорт,Монолит-кирпич,1,False,18,464,19708.0,42.474137931034484,2.8,2.8,False,1,1,2,1,0,True,True,0,0.5,4,4,4,8,49.3,7,4.0,4.0,
28563,"ЖК ""Звезды Столиц""",A,2028Q2,Комфорт,Монолит-кирпич,1,False,18,482,22800.0,47.302904564315355,2.8,2.8,False,1,1,2,1,0,True,True,0,0.5,5,5,5,10,40.97,7,4.0,4.0,
48979,"г. Челябинск, Тракторозаводский район, ул Героев Танкограда, д. 63А",A,2023Q4,Типовой,Блоки,1,False,12,36,1909.0,53.02777777777778,2.75,2.75,False,1,1,2,1,26,False,True,0,0.5,1,0,1,1,27.9,9,,,
44032,"Жилой комплекс ""Мир"" ЖК ""МИР""",A+,2024Q2,Комфорт,Монолит-кирпич,0,False,26,363,13404.0,36.925619834710744,2.72,2.72,False,1,1,2,2,40,True,True,0,0.5,1,0,3,3,108.43461538461538,6,,,
44035,"Жилой комплекс ""Мир"" ЖК ""МИР""",A+,2028Q1,Комфорт,Монолит-кирпич,0,False,26,369,14493.0,39.27642276422764,2.72,2.72,False,1,1,2,2,40,True,True,0,0.5,1,0,3,3,110.22692307692307,6,,,
44031,"Жилой комплекс ""Мир"" ЖК ""МИР""",A+,2025Q2,Комфорт,Монолит-кирпич,0,False,26,365,13460.0,36.87671232876713,2.72,2.72,False,1,1,2,2,38,True,True,0,0.5,1,0,3,3,109.03205128205128,6,,,
44034,"Жилой комплекс ""Мир"" ЖК ""МИР""",A+,2027Q1,Комфорт,Монолит-кирпич,0,False,26,372,13741.0,36.93817204301075,2.72,2.72,False,1,1,2,2,35,True,True,0,0.5,1,0,3,3,111.12307692307691,6,,,
44033,"Жилой комплекс ""Мир"" ЖК ""МИР""",A+,2026Q1,Комфорт,Монолит-кирпич,0,False,26,372,13731.0,36.91129032258065,2.72,2.72,False,1,1,2,2,35,True,True,0,0.5,1,0,3,3,111.12307692307691,6,,,
28071,"Жилой комплекс""Томилинский бульвар""",A++,2027Q1,Типовой,Другое,1,False,26,264,13760.0,52.121212121212125,2.66,2.68,False,2,2,4,1,251,True,True,0,0.5,1,0,4,4,59.146153846153844,8,,,8.0
28072,"Жилой комплекс""Томилинский бульвар""",A++,2026Q2,Типовой,Другое,1,False,26,384,14846.0,38.661458333333336,2.62,2.62,False,1,1,2,1,251,True,True,0,0.5,1,0,4,4,86.03076923076922,8,,,7.0
28070,"Жилой комплекс""Томилинский бульвар""",A++,2025Q1,Типовой,Другое,1,False,26,768,29620.0,38.567708333333336,2.62,2.62,True,1,1,2,2,504,True,True,0,0.5,2,0,8,8,86.03076923076922,8,,,7.0
28073,"Жилой комплекс""Томилинский бульвар""",A++,2027Q1,Типовой,Другое,1,False,26,264,13827.0,52.375,2.62,2.62,False,1,0,1,1,251,True,True,0,0.5,1,0,4,4,59.146153846153844,8,,,8.0
28074,"Жилой комплекс""Томилинский бульвар""",A++,2027Q2,Типовой,Другое,1,False,26,600,29743.0,49.571666666666665,2.63,2.63,False,1,1,2,2,511,True,True,0,0.5,2,0,8,8,67.21153846153847,8,,,8.0
51805,"""У парка""",B,2025Q3,Комфорт,Другое,0,False,18,247,12072.0,48.874493927125506,2.7,2.7,False,2,2,4,0,127,False,True,0,0.5,3,1,3,4,52.4875,3,,,
55892,"""У парка""",B,2026Q2,Комфорт,Другое,1,False,10,262,14239.0,54.347328244274806,2.7,2.7,False,0,0,0,1,213,False,True,0,0.5,7,0,7,7,27.322857142857142,4,,,
52021,"Квартал новой жизни ""Горская Лагуна""",B,2028Q3,Комфорт,Монолит-кирпич,0,False,31,375,15737.0,41.965333333333334,2.7,3.6,False,1,1,2,1,107,True,True,0,0.5,1,0,3,3,114.11290322580645,8,7.0,,
52076,"Квартал новой жизни ""Горская Лагуна""",B,2028Q4,Комфорт,Монолит-кирпич,0,False,15,187,7856.0,42.01069518716577,2.7,3.6,False,1,1,2,1,34,True,True,0,0.5,1,0,2,2,76.67,8,7.0,,
44571,"мкр Гармония (с Каменка), д. 130, блок-секция 4",C,2024Q3,Типовой,Кирпич,1,True,2,1,105.0,105.0,2.7,2.7,False,0,0,0,0,0,False,False,0,0.0,1,0,0,0,0,1,,,
51202,"г. Чебоксары, пр-кт Тракторостроителей, строение 36, блок-секция А",C,2024Q4,Типовой,Кирпич,1,True,17,144,8221.0,57.09027777777778,2.5,2.5,False,1,1,2,3,115,True,True,1,0.5,1,1,3,4,30.28235294117647,7,,,
46915,"Жилой комплекс ""Астра Марин""",B,2025Q2,Комфорт,Монолит-кирпич,1,False,11,1254,43284.0,34.516746411483254,2.77,3.0,False,4,1,5,2,570,False,True,13,0.5,17,30,17,47,20.131914893617022,8,6.0,4.0,
51047,"ЖК ""А101 Всеволожск""",C,2025Q1,Комфорт,Монолит-кирпич,1,False,13,114,4891.0,42.90350877192982,2.86,4.51,False,3,2,5,3,831,False,True,0,0.5,1,1,1,2,45.161538461538456,7,,,
51051,"ЖК ""А101 Всеволожск""",B,2025Q1,Комфорт,Монолит-кирпич,1,False,8,55,2708.0,49.236363636363635,2.71,4.51,False,3,2,5,3,831,False,True,0,0.5,2,0,3,3,12.145833333333334,7,,,
51049,"ЖК ""А101 Всеволожск""",C,2025Q1,Комфорт,Монолит-кирпич,1,False,13,197,8896.0,45.15736040609137,2.71,4.51,False,3,2,5,3,831,False,True,0,0.5,3,3,3,6,26.01410256410256,7,,,
51052,"ЖК ""А101 Всеволожск""",C,2025Q1,Комфорт,Монолит-кирпич,1,False,13,194,8681.0,44.74742268041237,2.71,4.51,False,3,2,5,3,831,False,True,0,0.5,3,3,3,6,25.617948717948718,7,,,
51048,"ЖК ""А101 Всеволожск""",B,2025Q1,Комфорт,Монолит-кирпич,1,False,8,64,3157.0,49.328125,2.71,4.51,False,3,2,5,3,831,False,True,0,0.5,2,0,2,2,21.2,7,,,
51050,"ЖК ""А101 Всеволожск""",C,2025Q1,Комфорт,Монолит-кирпич,1,False,13,112,4825.0,43.080357142857146,2.71,4.51,False,3,2,5,3,831,False,True,0,0.5,1,1,1,2,44.36923076923077,7,,,
33278,"Загородный жилой комплекс ""Чистые пруды""",A,2024Q2,Комфорт,Кирпич,1,False,6,60,5187.0,86.45,3.0,3.0,False,1,0,1,1,65,False,False,0,0.0,3,3,0,3,11.0,1,,,
33279,"Загородный жилой комплекс ""Чистые пруды""",A,2024Q4,Комфорт,Кирпич,1,False,6,54,4791.0,88.72222222222223,3.0,3.0,False,1,0,1,1,62,False,False,0,0.0,3,3,0,3,9.9,1,,,
33280,"Загородный жилой комплекс ""Чистые пруды""",A,2025Q1,Комфорт,Кирпич,1,False,6,85,5152.0,60.61176470588235,3.0,3.0,False,1,0,1,0,65,False,False,0,0.0,3,3,0,3,15.583333333333334,1,,,
33281,"Загородный жилой комплекс ""Чистые пруды""",A,2025Q2,Комфорт,Кирпич,1,False,6,85,5152.0,60.61176470588235,3.0,3.0,False,0,1,1,1,53,False,False,0,0.0,3,3,0,3,15.583333333333334,1,,,
55593,"г. Чебоксары, ул Богдана Хмельницкого",A,2025Q2,Типовой,Панель,1,False,26,212,9654.0,45.5377358490566,2.56,2.56,False,2,2,4,1,60,True,True,0,0.5,1,2,4,6,31.664102564102564,7,,,
54368,"г. Чебоксары, ул Богдана Хмельницкого",A+,2026Q2,Типовой,Монолит-кирпич,1,False,11,252,12726.0,50.5,2.75,2.75,False,2,1,3,2,138,True,True,0,0.5,4,8,8,16,11.884090909090908,7,,,
55674,город Красноярск,B,2026Q3,Типовой,Другое,1,False,18,390,18068.0,46.32820512820513,2.72,3.14,False,1,1,2,0,245,True,True,0,0.5,2,2,2,4,82.875,6,,,
49759,"ЖК ""Весенний""",A++,2024Q4,Комфорт,Монолит-кирпич,1,False,10,186,8968.0,48.215053763440864,2.7,2.7,False,2,1,3,1,56,False,True,0,0.5,3,3,6,9,15.086666666666666,3,,,
56866,"ЖК Эко Бунино, Жилой комплекс Эко Бунино",B,2026Q2,Типовой,Монолит-кирпич,1,False,23,508,20084.0,39.53543307086614,2.7,3.9,False,1,1,2,1,96,False,True,0,0.5,3,0,7,7,64.05217391304348,5,2.0,2.0,
52750,Квартал на Игарской,A+,2025Q4,Типовой,Панель,1,False,18,202,8467.0,41.915841584158414,2.74,2.74,True,1,1,2,1,21,False,True,0,0.5,1,1,1,2,85.85,9,3.0,,
52749,Квартал на Игарской,A+,2025Q4,Типовой,Панель,1,False,18,180,8130.0,45.166666666666664,2.74,2.74,True,1,1,2,1,18,False,True,0,0.5,1,1,1,2,76.5,9,3.0,,
52751,Квартал на Игарской,A,2025Q4,Типовой,Панель,1,False,18,99,5118.0,51.696969696969695,2.74,2.74,True,1,1,2,1,23,False,True,0,0.5,1,1,1,2,42.075,9,3.0,,
